,name,city,state,n_students,type,acceptance_difficulty,freshman_satisfaction,grad_rate,resident_cost,nonresident_cost,need_met,merit_aid,avg_grad_debt,gender_mix,pct_american_indian,pct_african_american,pct_asian_pacific_islander,pct_hispanic,pct_international
1107,Ohio University Eastern,St. Clairsville,OH,751.0,Pub,Non,,,,,0.43,0.03,27993.0,Coed,,,,,
1108,Ohio University Lancaster,Lancaster,OH,1728.0,Pub,Non,,,,,0.44,0.03,27993.0,Coed,,,,,
1109,Ohio University Southern,Ironton,OH,1699.0,Pub,Non,,,,,0.5,0.06,27993.0,Coed,,,,,
1110,Ohio University Zanesville,Zanesville,OH,1878.0,Pub,Non,,,,,0.53,0.04,27993.0,Coed,0.003,0.035,0.006,0.012,0.006
1111,Ohio Valley University,Vienna,WV,403.0,Priv,Min,0.45,0.17800000000000002,29730.0,29730.0,0.53,0.25,8949.0,Coed,0.003,0.126,0.008,0.065,0.11699999999999999
1112,Ohio Wesleyan University,Delaware,OH,1565.0,Priv,Very,0.782,0.623,64010.0,64010.0,0.76,0.3,33814.0,Coed,0.001,0.10800000000000001,0.035,0.059000000000000004,0.05
1113,Ohr Somayach/Joseph Tanenbaum Educational Center,Monsey,NY,40.0,Priv,Mod,,,,,,,,Men,,,,,
1114,Oklahoma Baptist University,Shawnee,OK,1870.0,Priv,Mod,0.78,0.47100000000000003,43072.0,43072.0,0.84,1.0,24451.0,Coed,0.048,0.053,0.013999999999999999,0.021,0.035
1115,Oklahoma Christian University,Oklahoma City,OK,1905.0,Priv,Mod,0.752,0.395,37900.0,37900.0,0.54,0.89,30395.0,Coed,0.019,0.055999999999999994,0.009000000000000001,0.07200000000000001,0.049
1116,Oklahoma City University,Oklahoma City,OK,1692.0,Priv,Mod,0.82,0.494,46390.0,46390.0,0.68,0.34,25760.0,Coed,0.025,0.055999999999999994,0.023,0.105,0.11
1117,Oklahoma Panhandle State University,Goodwell,OK,1387.0,Pub,Non,0.53,0.23199999999999998,11451.0,11451.0,,,,Coed,0.036000000000000004,0.066,0.002,0.182,0.033
1118,Oklahoma State University,Stillwater,OK,20574.0,Pub,Mod,0.818,0.387,24015.0,39535.0,0.77,0.31,24701.0,Coed,0.045,0.045,0.02,0.083,0.036000000000000004
1119,Oklahoma Wesleyan University,Bartlesville,OK,1229.0,Priv,Min,0.53,0.33899999999999997,35300.0,35300.0,0.57,0.23,25234.0,Coed,,,,,
1120,Old Dominion University,Norfolk,VA,19372.0,Pub,Mod,0.79,0.27,28156.0,48316.0,0.42,0.42,33545.0,Coed,0.003,0.319,0.05,0.09,0.013999999999999999
1121,Olivet College,Olivet,MI,1045.0,Priv,Min,0.67,0.358,38792.0,38792.0,0.8,0.28,26872.0,Coed,0.003,0.165,0.005,0.049,0.011000000000000001
1122,Olivet Nazarene University,Bourbonnais,IL,3371.0,Priv,Mod,0.78,0.547,49070.0,49070.0,0.85,1.0,32205.0,Coed,0.002,0.086,0.027000000000000003,0.076,0.01
1123,Omaha School of Massage and Healthcare of Herzing University,Omaha,NE,,Proft,Not Reported,,,,,,,,Coed,,,,,
1124,Oral Roberts University,Tulsa,OK,3381.0,Priv,Mod,0.84,0.47,42660.0,42660.0,0.9,0.43,32745.0,Coed,0.03,0.147,0.026000000000000002,0.145,0.09699999999999999
1125,Oregon Health & Science University,Portland,OR,827.0,Pub,Not Reported,,,,,,,,Coed,0.002,0.005,0.046,0.09,0.008
1126,Oregon Institute of Technology,Klamath Falls,OR,5384.0,Pub,Mod,0.795,0.179,20843.0,39997.0,0.38,0.43,29685.0,Coed,0.01,0.019,0.081,0.111,0.022000000000000002
1127,Oregon State University,Corvallis,OR,25838.0,Pub,Mod,0.848,0.33299999999999996,28193.0,47168.0,0.71,0.28,28482.0,Coed,0.006,0.013999999999999999,0.086,0.105,0.071
1128,Otis College of Art and Design,Los Angeles,CA,1032.0,Priv,Mod,0.81,0.48200000000000004,,,0.58,0.43,33694.0,Coed,0.006999999999999999,0.042,0.39799999999999996,0.163,0.185
1129,Ottawa University,Ottawa,KS,1754.0,Priv,Mod,0.57,0.258,43275.0,43275.0,,,,Coed,0.03,0.11699999999999999,0.02,0.11599999999999999,0.0
1130,Otterbein University,Westerville,OH,2480.0,Priv,Mod,0.807,,48120.0,48120.0,0.71,0.27,,Coed,0.003,0.066,0.022000000000000002,0.027999999999999997,0.019
1131,Ouachita Baptist University,Arkadelphia,AR,1660.0,Priv,Mod,0.83,0.584,40200.0,40200.0,0.82,0.5,22983.0,Coed,0.006,0.081,0.005,0.054000000000000006,0.021
1132,Our Lady of Holy Cross College,New Orleans,LA,1128.0,Priv,Min,,,,,0.36,0.09,43123.0,Coed,,,,,
1133,Our Lady of the Lake College,Baton Rouge,LA,1185.0,Priv,Min,0.75,0.5,,,,0.42,12019.0,Coed,0.008,0.17800000000000002,0.035,0.095,0.0
1134,Our Lady of the Lake University,San Antonio,TX,1342.0,Priv,Mod,0.61,0.261,42942.0,42942.0,0.87,0.42,34224.0,Coed,0.005,0.083,0.006,0.772,0.015
1135,Ozark Christian College,Joplin,MO,,Priv,Non,,,,,,,,Coed,,,,,
1136,Pace University,New York,NY,8960.0,Priv,Mod,0.794,0.39,66499.0,66499.0,0.72,0.35,36113.0,Coed,0.003,0.11800000000000001,0.08800000000000001,0.13699999999999998,0.10099999999999999
1137,"Pace University, Westchester Campus",Pleasantville,NY,2630.0,Priv,Mod,0.8490000000000001,0.484,64874.0,64874.0,0.82,0.28,36302.0,Coed,0.004,0.13699999999999998,0.052000000000000005,0.15,0.019
1138,Pacific Lutheran University,Tacoma,WA,2769.0,Priv,Mod,0.83,0.578,58258.0,58258.0,0.9,0.8,,Coed,0.006,0.042,0.114,0.11900000000000001,0.031
1139,Pacific Northwest College of Art,Portland,OR,405.0,Priv,Non,0.61,0.185,47736.0,47736.0,0.57,0.44,22155.0,Coed,0.013000000000000001,0.018000000000000002,0.040999999999999995,0.054000000000000006,0.02
1140,Pacific Oaks College,Pasadena,CA,257.0,Priv,Not Reported,,,,,,,,Not Reported,,,,,
1141,Pacific States University,Los Angeles,CA,19.0,Priv,Non,0.9,,,,,,,Coed,,,0.75,,0.789
1142,Pacific Union College,Angwin,CA,1550.0,Priv,Mod,0.76,,29370.0,29370.0,0.65,0.43,40263.0,Coed,0.003,0.091,0.21899999999999997,0.293,0.032
1143,Pacific University,Forest Grove,OR,1924.0,Priv,Mod,0.773,0.64,62156.0,62156.0,0.8,0.97,35373.0,Coed,0.006,0.017,0.149,0.129,0.016
1144,Paier College of Art,Hamden,CT,79.0,Proft,Not Reported,0.92,,25595.0,25595.0,0.42,,13536.0,Coed,0.0,0.114,0.051,0.114,0.0
1145,Paine College,Augusta,GA,502.0,Priv,Min,0.35,,26782.0,26782.0,0.58,0.04,2304.0,Coed,0.006,0.7879999999999999,0.002,0.022000000000000002,0.024
1146,Palm Beach Atlantic University,West Palm Beach,FL,2855.0,Priv,Mod,0.75,0.45,46206.0,46206.0,0.68,0.36,27441.0,Coed,0.002,0.092,0.025,0.166,0.045
1147,Park University,Parkville,MO,8946.0,Priv,Min,0.58,0.12300000000000001,,,,,,Coed,0.012,0.19399999999999998,0.043,0.037000000000000005,0.052000000000000005
1148,Parsons The New School for Design,New York,NY,4291.0,Priv,Mod,0.88,0.579,,,0.56,0.7,34108.0,Coed,0.003,0.071,0.22899999999999998,0.172,0.439
1149,Patrick Henry College,Purcellville,VA,277.0,Priv,Mod,0.83,0.638,25939.0,25939.0,0.64,0.91,78345.0,Coed,0.0,0.003,0.022000000000000002,0.036000000000000004,
1150,Paul Quinn College,Dallas,TX,243.0,Priv,Mod,0.57,0.01,,,0.97,0.15,6102.0,Coed,0.004,0.872,,0.111,0.0
1151,Paul Smith's College,Paul Smiths,NY,875.0,Priv,Min,,,42292.0,42292.0,,,16175.0,Coed,,,,,
1152,Peabody Conservatory of Johns Hopkins University,Baltimore,MD,269.0,Priv,Very,0.87,0.6990000000000001,,,0.17,0.56,30737.0,Coed,0.018000000000000002,0.064,0.327,0.05,0.182
1153,Peirce College,Philadelphia,PA,1389.0,Priv,Non,0.5,,,,,,,Not Reported,0.001,0.6559999999999999,0.023,0.076,0.003
1154,Penn State Abington,Abington,PA,3888.0,Pub,Very,0.8290000000000001,0.268,34910.0,44098.0,0.54,0.59,33043.0,Coed,0.001,0.145,0.174,0.12,0.10300000000000001
1155,Penn State Altoona,Altoona,PA,3482.0,Pub,Very,0.8220000000000001,0.44299999999999995,33098.0,41600.0,0.66,0.64,41964.0,Coed,0.001,0.061,0.034,0.059000000000000004,0.075
1156,Penn State Beaver,Monaca,PA,655.0,Pub,Mod,0.7559999999999999,0.295,31602.0,39236.0,0.62,0.82,35519.0,Coed,0.002,0.083,0.037000000000000005,0.05,0.038
1157,Penn State Berks,Reading,PA,2719.0,Pub,Very,0.778,0.38,34914.0,44624.0,0.59,0.59,39502.0,Coed,0.001,0.081,0.048,0.131,0.040999999999999995
1158,Penn State Brandywine,Media,PA,1438.0,Pub,Mod,0.7390000000000001,0.195,33690.0,42680.0,0.57,0.72,33661.0,Coed,0.003,0.172,0.131,0.066,0.024
1159,Penn State DuBois,DuBois,PA,585.0,Pub,Mod,0.804,,,,0.54,0.71,36208.0,Coed,0.0,0.02,0.016,0.02,0.012
1160,"Penn State Erie, The Behrend College",Erie,PA,4345.0,Pub,Very,0.84,0.466,33098.0,41600.0,0.66,0.58,43039.0,Coed,0.001,0.033,0.038,0.035,0.09300000000000001
1161,"Penn State Fayette, The Eberly Campus",Lemont Furnace,PA,652.0,Pub,Mod,0.7809999999999999,,,,0.58,0.78,32520.0,Coed,0.003,0.04,0.009000000000000001,0.03,0.011000000000000001
1162,Penn State Greater Allegheny,McKeesport,PA,497.0,Pub,Mod,0.726,0.23600000000000002,31848.0,40440.0,0.64,0.83,33929.0,Coed,0.0,0.192,0.063,0.044000000000000004,0.028999999999999998
1163,Penn State Harrisburg,Middletown,PA,4286.0,Pub,Very,0.877,0.38299999999999995,35584.0,45294.0,0.62,0.58,39995.0,Coed,0.002,0.11,0.114,0.078,0.154
1164,Penn State Hazleton,Hazleton,PA,755.0,Pub,Mod,0.8290000000000001,0.28300000000000003,32614.0,41604.0,0.64,0.8,39262.0,Coed,0.001,0.09300000000000001,0.033,0.168,0.003
1165,Penn State Lehigh Valley,Center Valley,PA,900.0,Pub,Mod,0.8079999999999999,0.332,,,0.48,0.7,35805.0,Coed,0.002,0.066,0.096,0.152,0.027000000000000003
1166,Penn State Mont Alto,Mont Alto,PA,917.0,Pub,Mod,0.828,,31848.0,40440.0,0.66,0.77,44034.0,Coed,0.0,0.052000000000000005,0.027999999999999997,0.079,0.005
1167,Penn State New Kensington,New Kensington,PA,595.0,Pub,Mod,0.78,0.322,,,0.62,0.61,32552.0,Coed,0.0,0.033,0.011000000000000001,0.026000000000000002,0.003
1168,Penn State Schuylkill,Schuylkill Haven,PA,732.0,Pub,Mod,0.826,0.185,27870.0,36860.0,0.67,0.99,33153.0,Coed,0.001,0.138,0.026000000000000002,0.078,0.009000000000000001
1169,Penn State Shenango,Sharon,PA,490.0,Pub,Mod,0.5479999999999999,0.22,,,0.66,0.93,32950.0,Coed,0.0,0.09,0.009000000000000001,0.028999999999999998,0.0
1170,Penn State University Park,University Park,PA,40835.0,Pub,Very,0.9309999999999999,0.667,36344.0,51572.0,0.64,0.33,38695.0,Coed,0.001,0.049,0.071,0.07400000000000001,0.11599999999999999
1171,Penn State Wilkes-Barre,Lehman,PA,456.0,Pub,Mod,0.8079999999999999,0.363,,,0.61,0.9,37663.0,Coed,0.003,0.06,0.015,0.045,0.003
1172,Penn State Worthington Scranton,Dunmore,PA,1029.0,Pub,Mod,0.768,0.162,,,0.55,0.71,36396.0,Coed,0.0,0.039,0.071,0.075,0.006
1173,Penn State York,York,PA,967.0,Pub,Mod,0.7709999999999999,0.33799999999999997,,,0.55,0.57,41140.0,Coed,0.0,0.075,0.075,0.083,0.198
1174,Pennsylvania Academy of the Fine Arts,Philadelphia,PA,200.0,Priv,Not Reported,,,56646.0,56646.0,,,,Coed,,,,,
1175,Pennsylvania College of Art & Design,Lancaster,PA,251.0,Priv,Mod,0.59,,40563.0,40563.0,,,,Coed,0.008,0.064,0.052000000000000005,0.036000000000000004,0.0
1176,Pennsylvania College of Health Sciences,Lancaster,PA,1686.0,Priv,Mod,0.64,0.636,,,,,,Coed,0.001,0.042,0.03,0.08199999999999999,0.0
1177,Pennsylvania College of Technology,Williamsport,PA,5382.0,Pub,Non,0.75,0.364,30735.0,38085.0,0.22,,7218.0,Coed,0.002,0.034,0.013000000000000001,0.037000000000000005,0.006
1178,Pepperdine University,Malibu,CA,3627.0,Priv,Very,0.91,0.7290000000000001,75312.0,75312.0,0.74,0.27,31410.0,Coed,0.004,0.055999999999999994,0.11900000000000001,0.156,0.128
1179,Peru State College,Peru,NE,2094.0,Pub,Non,,,20660.0,20660.0,,,,Coed,0.013999999999999999,0.054000000000000006,0.013999999999999999,0.037000000000000005,0.0
1180,Pfeiffer University,Misenheimer,NC,813.0,Priv,Mod,0.61,,46218.0,46218.0,0.77,0.18,,Coed,0.005,0.24,0.013999999999999999,0.069,0.02
1181,Philander Smith College,Little Rock,AR,765.0,Priv,Min,0.63,0.22,25955.0,25955.0,0.51,0.05,46965.0,Coed,0.0,0.9490000000000001,0.005,0.015,0.028999999999999998
1182,Piedmont College,Demorest,GA,1262.0,Priv,Mod,0.61,0.337,41650.0,41650.0,0.75,0.28,30780.0,Coed,0.004,0.109,0.011000000000000001,0.062,0.008
1183,Piedmont International University,Winston-Salem,NC,197.0,Priv,Non,0.58,0.225,21535.0,21535.0,0.4,0.09,,Coed,0.0,0.10800000000000001,0.005,0.015,0.01
1184,Pillar College,Newark,NJ,240.0,Priv,Min,0.7,,,,,,,Coed,,,,,
1185,Pine Manor College,Chestnut Hill,MA,419.0,Priv,Mod,0.59,,45706.0,45706.0,0.79,0.09,34970.0,Coed,0.02,0.406,0.032,0.247,0.401
1186,Pittsburg State University,Pittsburg,KS,5706.0,Pub,Min,0.737,,19764.0,31108.0,,,24389.0,Coed,0.015,0.04,0.011000000000000001,0.06,0.025
1187,Pitzer College,Claremont,CA,1106.0,Priv,Very,0.9079999999999999,0.774,76350.0,76350.0,1.0,0.04,17848.0,Coed,0.003,0.064,0.11900000000000001,0.156,0.124
1188,Platt College,Aurora,CO,134.0,Proft,Non,,,,,,,43477.0,Coed,,,,,
1189,Platt College,Ontario,CA,604.0,Proft,Min,,,,,,,,Coed,,,,,
1190,Platt College San Diego,San Diego,CA,369.0,Proft,Not Reported,,,,,,,,Coed,0.013999999999999999,0.11,0.096,0.258,0.013999999999999999
1191,Plymouth State University,Plymouth,NH,4125.0,Pub,Mod,0.7,0.431,28750.0,37420.0,0.58,0.48,36932.0,Coed,0.005,0.023,0.019,0.013000000000000001,0.018000000000000002
1192,Point Loma Nazarene University,San Diego,CA,3196.0,Priv,Mod,0.848,0.705,53290.0,53290.0,0.69,0.3,34653.0,Coed,0.004,0.019,0.083,0.26899999999999996,0.01
1193,Point Park University,Pittsburgh,PA,3281.0,Priv,Mod,0.78,0.488,48510.0,48510.0,0.76,0.17,27924.0,Coed,0.003,0.152,0.02,0.022000000000000002,0.04
1194,Point University,West Point,GA,2213.0,Priv,Mod,0.5,0.20600000000000002,29285.0,29285.0,,,,Coed,0.005,0.261,0.017,0.047,0.018000000000000002
1195,Polytechnic University of Puerto Rico,Hato Rey,PR,3494.0,Priv,Min,0.77,0.004,27838.0,27838.0,,,,Coed,,0.001,,0.97,
1196,Pomona College,Claremont,CA,1704.0,Priv,Most,0.978,0.92,75080.0,75080.0,1.0,,17303.0,Coed,0.005,0.105,0.166,0.182,0.115
1197,Pontifical Catholic University of Puerto Rico,Ponce,PR,5371.0,Priv,Mod,0.76,0.092,16601.0,16601.0,0.61,0.26,12707.0,Coed,,,,,
1198,Pontifical College Josephinum,Columbus,OH,78.0,Priv,Min,0.3,0.75,,,0.68,0.2,15324.0,Men,,,,,
1199,Portland State University,Portland,OR,20967.0,Pub,Mod,0.74,0.191,24515.0,43347.0,0.57,0.03,26867.0,Coed,0.012,0.04,0.10099999999999999,0.161,0.057
1200,Post University,Waterbury,CT,7844.0,Proft,Mod,0.39,,32508.0,32508.0,,,20246.0,Coed,0.008,0.248,0.015,0.075,0.011000000000000001
1201,Prairie View A&M University,Prairie View,TX,8531.0,Pub,Mod,0.74,0.11599999999999999,25529.0,40398.0,0.72,0.44,35858.0,Coed,0.002,0.8540000000000001,0.017,0.09300000000000001,0.012
1202,Pratt Institute,Brooklyn,NY,3439.0,Priv,Very,0.88,0.45299999999999996,70358.0,70358.0,0.63,0.8,39237.0,Coed,0.0,0.054000000000000006,0.192,0.145,0.29600000000000004
1203,Presbyterian College,Clinton,SC,1016.0,Priv,Very,0.82,0.616,53840.0,53840.0,0.88,0.33,31925.0,Coed,0.004,0.13,0.009000000000000001,0.03,0.048
1204,Prescott College,Prescott,AZ,356.0,Priv,Mod,0.79,0.444,39245.0,39245.0,0.76,0.23,34179.0,Coed,0.037000000000000005,0.013999999999999999,0.013999999999999999,0.071,0.008
1205,Presentation College,Aberdeen,SD,748.0,Priv,Non,0.49,0.348,,,0.54,0.77,27430.0,Not Reported,0.061,0.079,0.017,0.036000000000000004,0.005
1206,Princeton University,Princeton,NJ,5428.0,Priv,Most,0.98,0.8740000000000001,70900.0,70900.0,1.0,,9059.0,Coed,0.002,0.08900000000000001,0.24600000000000002,0.12,0.12300000000000001
1207,Principia College,Elsah,IL,455.0,Priv,Mod,0.87,0.7090000000000001,44400.0,44400.0,0.8,0.84,21509.0,Coed,0.003,0.027000000000000003,0.033,0.027000000000000003,0.179
1208,Providence Christian College,Pasadena,CA,,Priv,Not Reported,,,,,,,,Coed,,,,,
1209,Providence College,Providence,RI,4379.0,Priv,Mod,0.93,0.831,69730.0,69730.0,0.87,0.14,39370.0,Coed,0.002,0.038,0.015,0.099,0.018000000000000002
1210,Purchase College,Purchase,NY,4163.0,Pub,Mod,0.81,0.535,28231.0,38141.0,0.38,0.2,,Coed,0.003,0.11199999999999999,0.038,0.195,0.024
1211,Purdue University,West Lafayette,IN,32672.0,Pub,Mod,0.92,0.5579999999999999,22812.0,41614.0,0.77,0.35,28440.0,Coed,0.001,0.034,0.10300000000000001,0.06,0.14300000000000002
1212,Purdue University Northwest,Hammond,IN,9573.0,Pub,Mod,0.69,0.156,23106.0,26630.0,0.12,0.31,27902.0,Coed,0.003,0.102,0.03,0.20800000000000002,0.031
1213,Queens College (City University of New York),Queens,NY,16620.0,Pub,Very,0.84,0.299,,,0.58,0.52,14738.0,Coed,0.004,0.08900000000000001,0.312,0.309,0.057
1214,Queens University of Charlotte,Charlotte,NC,1766.0,Priv,Mod,0.8220000000000001,0.455,,,0.78,0.42,22613.0,Coed,0.008,0.171,0.027999999999999997,0.114,0.087
1215,Quincy University,Quincy,IL,1140.0,Priv,Mod,0.69,0.325,41720.0,41720.0,0.87,0.14,28607.0,Coed,0.002,0.114,0.012,0.045,0.004
1216,Quinnipiac University,Hamden,CT,7305.0,Priv,Mod,0.86,0.6829999999999999,65750.0,65750.0,0.67,0.93,48544.0,Coed,0.001,0.039,0.034,0.096,0.02
1217,Rabbi Jacob Joseph School,Edison,NJ,41.0,Priv,Not Reported,,,,,,,,Men,,,,,
1218,Rabbinical Academy Mesivta Rabbi Chaim Berlin,Brooklyn,NY,146.0,Priv,Mod,,,,,,,,Men,,,,,
1219,Rabbinical College Beth Shraga,Monsey,NY,42.0,Priv,Not Reported,,,,,,,,Men,,,,,
1220,Rabbinical College Bobover Yeshiva B'nei Zion,Brooklyn,NY,197.0,Priv,Mod,,,,,,,,Men,,,,,
1221,Rabbinical College of America,Morristown,NJ,259.0,Priv,Min,,,,,,,,Men,,,,,
1222,Rabbinical College of Long Island,Long Beach,NY,145.0,Priv,Not Reported,,,,,,,,Men,,,,,
1223,Rabbinical College of Ohr Shimon Yisroel,Brooklyn,NY,186.0,Priv,Not Reported,,,,,,,,Men,,,,,
1224,Rabbinical College of Telshe,Wickliffe,OH,37.0,Priv,Not Reported,0.25,,,,,,,Men,,,,,
1225,Rabbinical Seminary of America,Flushing,NY,292.0,Priv,Very,,,,,,,,Men,,,,,
1226,Radford University,Radford,VA,7926.0,Pub,Min,0.7090000000000001,0.41100000000000003,25087.0,36722.0,0.8,0.29,31547.0,Coed,0.003,0.17,0.017,0.071,0.011000000000000001
1227,Ramapo College of New Jersey,Mahwah,NJ,5618.0,Pub,Mod,0.8590000000000001,0.604,32404.0,41955.0,0.55,0.29,35272.0,Coed,0.005,0.051,0.08,0.162,0.02
1228,Randall University,Moore,OK,225.0,Priv,Non,0.6,,23622.0,23622.0,0.5,0.76,25813.0,Coed,0.114,0.105,0.005,0.171,0.067
1229,Randolph College,Lynchburg,VA,600.0,Priv,Mod,0.65,0.5329999999999999,58661.0,58661.0,0.79,0.3,42183.0,Coed,,0.165,0.033,0.07,0.031
1230,Randolph-Macon College,Ashland,VA,1488.0,Priv,Mod,0.86,0.618,57400.0,57400.0,0.81,0.49,23336.0,Coed,0.005,0.098,0.013000000000000001,0.045,0.023
1231,Rasmussen College - Blaine,Blaine,MN,393.0,Proft,Min,,,,,,,,Coed,,,,,
1232,Rasmussen College - Fargo,Fargo,ND,391.0,Proft,Min,,,,,,,,Coed,,,,,
1233,Rasmussen College - Fort Myers,Fort Myers,FL,423.0,Proft,Min,,,,,,,,Coed,,,,,
1234,Rasmussen College - Lake Elmo/Woodbury,Lake Elmo,MN,2169.0,Proft,Min,,,,,,,,Coed,,,,,
1235,Rasmussen College - Mokena/Tinley Park,Mokena,IL,396.0,Proft,Min,,,,,,,,Coed,,,,,
1236,Rasmussen College - Moorhead,Moorhead,MN,190.0,Proft,Min,,,,,,,,Coed,,,,,
1237,Rasmussen College - New Port Richey,New Port Richey,FL,680.0,Proft,Min,,,,,,,,Coed,,,,,
1238,Rasmussen College - Ocala,Ocala,FL,1447.0,Proft,Min,,,,,,,,Coed,,,,,
1239,Rasmussen College - Tampa/Brandon,Tampa,FL,358.0,Proft,Min,,,,,,,,Coed,,,,,
1240,Reed College,Portland,OR,1447.0,Priv,Very,0.88,0.648,77010.0,77010.0,1.0,,21697.0,Coed,0.004,0.023,0.071,0.115,0.111
1241,Regent University,Virginia Beach,VA,4646.0,Priv,Min,0.77,0.48700000000000004,30143.0,30143.0,0.55,0.32,28035.0,Coed,0.005,0.27,0.019,0.08900000000000001,0.006
1242,Regis College,Weston,MA,1235.0,Priv,Mod,0.82,0.38299999999999995,56195.0,56195.0,,,24178.0,Coed,0.002,0.195,0.046,0.115,0.018000000000000002
1243,Regis University,Denver,CO,3961.0,Priv,Mod,0.79,0.512,50170.0,50170.0,0.84,0.31,24531.0,Coed,0.005,0.042,0.051,0.205,0.059000000000000004
1244,Reinhardt University,Waleska,GA,1473.0,Priv,Mod,0.6,0.158,34800.0,34800.0,0.59,0.25,27532.0,Coed,0.004,0.17600000000000002,0.011000000000000001,0.085,0.001
1245,Rensselaer Polytechnic Institute,Troy,NY,6366.0,Priv,Very,0.93,0.61,73813.0,73813.0,0.82,0.36,34595.0,Coed,0.001,0.046,0.13699999999999998,0.10400000000000001,0.13699999999999998
1246,Research College of Nursing,Kansas City,MO,264.0,Proft,Mod,,0.44,,,,,,Not Reported,0.004,0.027000000000000003,0.023,0.038,0.0
1247,Resurrection University,Chicago,IL,602.0,Priv,Mod,,,,,,,,Coed,0.006,0.159,0.133,0.248,0.0
1248,Rhode Island College,Providence,RI,6688.0,Pub,Mod,0.728,0.2,21907.0,34670.0,0.65,0.06,26594.0,Coed,0.004,0.10300000000000001,0.031,0.214,0.002
1249,Rhode Island School of Design,Providence,RI,1994.0,Priv,Not Reported,0.9359999999999999,0.7,72780.0,72780.0,0.73,,35398.0,Coed,0.003,0.053,0.259,0.13,0.304
1250,Rhodes College,Memphis,TN,2008.0,Priv,Very,0.9,0.816,63037.0,63037.0,0.93,0.66,24187.0,Coed,0.002,0.08900000000000001,0.062,0.063,0.048
1251,Rice University,Houston,TX,3992.0,Priv,Most,0.97,0.855,67352.0,67352.0,1.0,0.12,26556.0,Coed,0.002,0.081,0.292,0.17600000000000002,0.12300000000000001
1252,Rider University,Lawrenceville,NJ,3898.0,Priv,Mod,0.78,0.569,61540.0,61540.0,0.78,0.24,36499.0,Coed,0.002,0.131,0.049,0.166,0.027999999999999997
1253,Ringling College of Art and Design,Sarasota,FL,1456.0,Priv,Mod,0.84,0.5820000000000001,68834.0,68834.0,0.5,0.43,41746.0,Coed,0.004,0.046,0.106,0.205,0.155
1254,Ripon College,Ripon,WI,756.0,Priv,Mod,0.71,0.621,56116.0,56116.0,0.86,0.24,31216.0,Coed,0.003,0.039,0.01,0.08800000000000001,0.038
1255,Rivier University,Nashua,NH,1349.0,Priv,Mod,0.73,0.39,,,0.64,0.15,43189.0,Coed,0.004,0.036000000000000004,0.027999999999999997,0.040999999999999995,0.0
1256,Roanoke College,Salem,VA,2017.0,Priv,Mod,0.7809999999999999,0.608,62943.0,62943.0,0.83,0.99,41187.0,Coed,0.002,0.054000000000000006,0.012,0.054000000000000006,0.024
1257,Robert Morris University,Moon Township,PA,4243.0,Priv,Min,0.8109999999999999,0.47100000000000003,22550.0,22550.0,0.76,0.25,39856.0,Coed,0.001,0.067,0.013000000000000001,0.026000000000000002,0.11900000000000001
1258,Robert Morris University,Chicago,IL,2003.0,Priv,Min,0.49,0.6829999999999999,44838.0,44838.0,0.51,0.79,34382.0,Coed,0.001,0.255,0.031,0.314,0.009000000000000001
1259,Roberts Wesleyan College,Rochester,NY,1321.0,Priv,Mod,0.8190000000000001,0.483,47660.0,47660.0,0.77,0.31,34679.0,Coed,0.002,0.095,0.025,0.062,0.04
1260,Rochester College,Rochester Hills,MI,1065.0,Priv,Min,0.66,0.165,35210.0,35210.0,,,,Coed,0.005,0.16699999999999998,0.011000000000000001,0.018000000000000002,0.019
1261,Rochester Institute of Technology,Rochester,NY,13513.0,Priv,Mod,0.89,0.27899999999999997,61518.0,61518.0,0.87,0.4,41202.0,Coed,0.001,0.046,0.1,0.079,0.064
1262,Rockford University,Rockford,IL,1002.0,Priv,Min,0.66,0.22899999999999998,44250.0,44250.0,0.71,0.21,35489.0,Coed,0.002,0.105,0.025,0.184,0.068
1263,Rockhurst University,Kansas City,MO,2208.0,Priv,Mod,0.86,0.647,53031.0,53031.0,0.86,0.34,26198.0,Coed,0.006999999999999999,0.055999999999999994,0.031,0.091,0.013000000000000001
1264,Rocky Mountain College,Billings,MT,897.0,Priv,Mod,0.67,0.322,42504.0,42504.0,0.74,0.26,32435.0,Coed,0.025,0.03,0.013000000000000001,0.059000000000000004,0.036000000000000004
1265,Rocky Mountain College of Art & Design,Lakewood,CO,1079.0,Proft,Mod,0.52,0.45299999999999996,,,,,29156.0,Coed,0.027999999999999997,0.066,0.026000000000000002,0.114,0.015
1266,Roger Williams University,Bristol,RI,4703.0,Priv,Mod,0.794,0.5529999999999999,53324.0,53324.0,0.79,0.98,44886.0,Coed,0.002,0.024,0.017,0.066,0.025
1267,Rogers State University,Claremore,OK,3694.0,Pub,Non,0.46,0.08900000000000001,21905.0,30245.0,0.45,0.03,13052.0,Coed,0.078,0.043,0.02,0.061,0.0
1268,Rollins College,Winter Park,FL,2034.0,Priv,Mod,0.86,0.6829999999999999,70026.0,70026.0,0.84,0.44,31459.0,Coed,0.002,0.043,0.035,0.196,0.08900000000000001
1269,Roosevelt University,Chicago,IL,2514.0,Priv,Mod,0.64,0.292,50799.0,50799.0,0.75,0.88,,Coed,0.004,0.17600000000000002,0.063,0.26,0.037000000000000005
