,name,city,state,n_students,type,acceptance_difficulty,freshman_satisfaction,grad_rate,resident_cost,nonresident_cost,need_met,merit_aid,avg_grad_debt,gender_mix,pct_american_indian,pct_african_american,pct_asian_pacific_islander,pct_hispanic,pct_international
348,Fisher College,Boston,MA,1882.0,Priv,Min,0.6,0.419,53036.0,53036.0,0.7155396825396817,0.11,12724.0,Coed,0.001,0.124,0.011000000000000001,0.111,0.09300000000000001
349,Fisk University,Nashville,TN,805.0,Priv,Mod,0.82,0.371,32270.0,32270.0,0.85,0.4180911233307144,6147.0,Coed,0.0,0.88,0.006999999999999999,0.031,0.0
350,Fitchburg State University,Fitchburg,MA,4086.0,Pub,Mod,0.7340000000000001,0.373,21816.0,27896.0,0.75,0.33,27377.0,Coed,0.001,0.107,0.023,0.125,0.003
351,Five Towns College,Dix Hills,NY,654.0,Proft,Mod,0.74,0.209,41820.71224165342,46243.2507936508,0.68,0.92,35340.0,Coed,0.011000000000000001,0.196,0.037000000000000005,0.151,0.0
352,Flagler College,St. Augustine,FL,2676.0,Priv,Mod,0.72,0.431,36260.0,36260.0,0.6,0.3,29705.0,Coed,0.003,0.039,0.01,0.065,0.036000000000000004
353,Florida Agricultural and Mechanical University,Tallahassee,FL,8137.0,Pub,Mod,0.8059999999999999,0.135,23207.0,35147.0,0.67,0.56,7454.0,Coed,0.0,0.8590000000000001,0.006999999999999999,0.037000000000000005,0.005
354,Florida Atlantic University,Boca Raton,FL,24569.0,Pub,Mod,0.82,0.256,26679.0,42235.0,0.67,0.17,23454.0,Coed,0.002,0.205,0.043,0.285,0.031
355,Florida Gulf Coast University,Fort Myers,FL,13820.0,Pub,Mod,0.8,0.215,19350.0,37487.0,0.54,0.25,26488.0,Coed,0.002,0.073,0.019,0.21,0.019
356,Florida Institute of Technology,Melbourne,FL,3635.0,Priv,Mod,0.8,0.433,60150.0,60150.0,0.87,0.88,33511.0,Coed,0.003,0.08900000000000001,0.046,0.127,0.318
357,Florida International University,Miami,FL,47586.0,Pub,Mod,0.89,0.267,23866.0,36264.0,0.36,0.74,19923.0,Coed,0.001,0.134,0.026000000000000002,0.7140000000000001,0.057
358,Florida Southern College,Lakeland,FL,2723.0,Priv,Mod,0.82,0.573,53720.0,53720.0,0.79,0.74,28974.0,Coed,0.011000000000000001,0.066,0.035,0.129,0.033
359,Florida State University,Tallahassee,FL,33093.0,Pub,Very,0.935,0.626,23307.0,38473.0,0.7,0.47,23679.0,Coed,0.002,0.083,0.025,0.207,0.016
360,Fontbonne University,St. Louis,MO,1099.0,Priv,Mod,0.7929999999999999,0.376,36885.0,36885.0,0.7155396825396817,0.96,24281.0,Coed,0.004,0.166,0.017,0.023,0.066
361,Fordham University,New York,NY,9645.0,Priv,Very,0.9,0.79,76891.0,76891.0,0.8,0.39,37429.0,Coed,0.001,0.046,0.12,0.16,0.08800000000000001
362,Fort Hays State University,Hays,KS,11831.0,Pub,Min,0.69,0.18600000000000003,13662.0,21521.0,0.44,0.19,26417.0,Coed,0.006,0.051,0.015,0.096,0.285
363,Fort Lewis College,Durango,CO,3267.0,Pub,Mod,0.619,0.257,23557.0,34204.0,0.9,0.18,20379.0,Coed,0.268,0.01,0.008,0.11199999999999999,0.008
364,Fort Valley State University,Fort Valley,GA,2229.0,Pub,Mod,0.57,0.1,22106.0,35182.0,0.94,1.0,29789.73867313916,Coed,0.0,0.9590000000000001,0.001,0.003,0.0
365,Framingham State University,Framingham,MA,3937.0,Pub,Mod,0.7,0.40700000000000003,27284.0,33364.0,0.6,0.14,30781.0,Coed,0.001,0.122,0.03,0.161,0.004
366,Francis Marion University,Florence,SC,3460.0,Pub,Mod,0.66,0.136,20753.0,31137.0,0.68,0.09,32346.0,Coed,0.005,0.42700000000000005,0.012,0.025,0.017
367,Franciscan University of Steubenville,Steubenville,OH,2090.0,Priv,Mod,0.84,0.665,36130.0,36130.0,0.68,0.37,34222.0,Coed,0.002,0.006999999999999999,0.019,0.106,0.006
368,Franklin & Marshall College,Lancaster,PA,2283.0,Priv,Very,0.92,0.805,76020.0,76020.0,1.0,0.13,27149.0,Coed,0.001,0.073,0.061,0.11699999999999999,0.156
369,Franklin College,Franklin,IN,1016.0,Priv,Mod,0.75,0.5579999999999999,47414.0,47414.0,0.71,0.23,36154.0,Coed,0.003,0.042,0.008,0.027000000000000003,0.003
370,Franklin Pierce University,Rindge,NH,1628.0,Priv,Min,0.59,0.45,54266.0,54266.0,0.73,0.95,41661.0,Coed,0.004,0.07200000000000001,0.015,0.07200000000000001,0.027000000000000003
371,Franklin W. Olin College of Engineering,Needham,MA,390.0,Priv,Most,1.0,0.778,74286.0,74286.0,1.0,1.0,20480.0,Coed,0.0,0.023,0.145,0.10400000000000001,0.113
372,Freed-Hardeman University,Henderson,TN,1402.0,Priv,Mod,0.78,0.44299999999999995,29900.0,29900.0,0.77,0.42,32899.0,Coed,0.001,0.042,0.011000000000000001,0.017,0.013000000000000001
373,Fresno Pacific University,Fresno,CA,2439.0,Priv,Mod,0.83,0.502,41408.0,41408.0,0.49,0.42,29789.73867313916,Coed,0.024,0.076,0.08199999999999999,0.285,0.008
374,Friends University,Wichita,KS,1146.0,Priv,Mod,0.74,0.21100000000000002,46554.0,46554.0,0.91,0.96,28175.0,Coed,0.017,0.08800000000000001,0.011000000000000001,0.10800000000000001,0.0
375,Frostburg State University,Frostburg,MD,4725.0,Pub,Mod,0.74,0.285,19184.0,33284.0,0.59,0.51,29802.0,Coed,0.002,0.32799999999999996,0.024,0.057999999999999996,0.044000000000000004
376,Furman University,Greenville,SC,2768.0,Priv,Mod,0.914,0.745,66626.0,66626.0,0.83,0.5,34072.0,Coed,0.002,0.07200000000000001,0.024,0.059000000000000004,0.035
377,Gallaudet University,Washington,DC,1121.0,Priv,Mod,0.8,0.19699999999999998,38860.0,38860.0,0.76,0.13,16557.0,Coed,0.006999999999999999,0.16699999999999998,0.045,0.10800000000000001,0.073
378,Gardner-Webb University,Boiling Springs,NC,2343.0,Priv,Mod,0.66,0.33,42030.0,42030.0,0.75,0.95,30808.0,Coed,0.006999999999999999,0.153,0.015,0.031,0.009000000000000001
379,Geneva College,Beaver Falls,PA,1376.0,Priv,Mod,0.76,0.575,41660.0,41660.0,0.77,0.25,36605.0,Coed,0.002,0.07400000000000001,0.012,0.016,0.021
380,George Fox University,Newberg,OR,2569.0,Priv,Mod,0.8,0.62,48780.0,48780.0,0.88,0.31,32043.0,Coed,0.006999999999999999,0.018000000000000002,0.049,0.11,0.043
381,George Mason University,Fairfax,VA,26192.0,Pub,Mod,0.8640000000000001,0.474,28925.0,52385.0,0.63,0.36,30790.0,Coed,0.001,0.11900000000000001,0.217,0.16,0.054000000000000006
382,George Washington University,Washington,DC,11999.0,Priv,Most,0.912,0.728,75235.0,75235.0,0.88,0.6,33305.0,Coed,0.001,0.076,0.114,0.11,0.11199999999999999
383,Georgetown College,Georgetown,KY,961.0,Priv,Mod,0.63,0.53,53518.0,53518.0,0.83,0.21,31084.0,Coed,0.002,0.09699999999999999,0.006999999999999999,0.038,0.004
384,Georgetown University,Washington,DC,7463.0,Priv,Most,0.96,0.899,70954.0,70954.0,1.0,0.15,25726.0,Coed,0.0,0.07200000000000001,0.107,0.11599999999999999,0.138
385,Georgia College and State University,Milledgeville,GA,5958.0,Pub,Mod,0.848,0.47700000000000004,28536.0,47250.0,0.66,0.5,31402.0,Coed,0.001,0.051,0.012,0.057999999999999996,0.005
386,Georgia Institute of Technology,Atlanta,GA,15572.0,Pub,Most,0.9690000000000001,0.391,31572.0,52684.0,0.66,0.63,32760.0,Coed,0.0,0.076,0.231,0.073,0.09
387,Georgia Regents University,Augusta,GA,5113.0,Pub,Mod,0.7509999999999999,0.059000000000000004,14444.0,29446.0,0.7155396825396817,0.51,29789.73867313916,Coed,0.003,0.24100000000000002,0.024,0.06,0.013000000000000001
388,Georgia Southern University,Statesboro,GA,23134.0,Pub,Mod,0.78,0.253,24634.0,38452.0,0.63,0.06,29030.0,Coed,0.004,0.257,0.024,0.069,0.015
389,Georgia Southwestern State University,Americus,GA,2606.0,Pub,Mod,0.6509999999999999,0.111,14456.0,27532.0,0.59,0.6,25775.0,Coed,0.002,0.268,0.016,0.057999999999999996,0.018000000000000002
390,Georgia State University,Atlanta,GA,27180.0,Pub,Mod,0.83,0.267,28867.0,47905.0,0.53,0.72,29584.0,Coed,0.001,0.426,0.146,0.11900000000000001,0.027000000000000003
391,Georgian Court University,Lakewood,NJ,1613.0,Priv,Mod,0.72,0.28,52760.0,52760.0,0.8,0.18,37502.0,Coed,0.005,0.11699999999999999,0.028999999999999998,0.131,0.013000000000000001
392,Gettysburg College,Gettysburg,PA,2409.0,Priv,Most,0.9,0.805,73560.0,73560.0,0.9,0.65,31670.0,Coed,0.001,0.038,0.024,0.081,0.069
393,Glenville State College,Glenville,WV,1732.0,Pub,Non,0.62,0.159,17250.0,26460.0,0.65,0.42,28775.0,Coed,0.0,0.191,0.006,0.019,0.004
394,Gonzaga University,Spokane,WA,5317.0,Priv,Mod,0.94,0.731,62164.0,62164.0,0.79,0.88,30576.0,Coed,0.006,0.013000000000000001,0.057,0.11,0.013999999999999999
395,Gordon College,Wenham,MA,1618.0,Priv,Mod,0.83,0.574,52436.0,52436.0,0.75,0.4,39930.0,Coed,0.001,0.051,0.057,0.09699999999999999,0.092
396,Goshen College,Goshen,IN,845.0,Priv,Mod,0.73,0.5539999999999999,48100.0,48100.0,0.84,0.39,27062.0,Coed,0.001,0.047,0.023,0.253,0.077
397,Goucher College,Baltimore,MD,1473.0,Priv,Mod,0.79,0.544,64050.0,64050.0,0.85,0.37,28321.0,Coed,0.0,0.136,0.047,0.065,0.032
398,Governors State University,University Park,IL,3326.0,Pub,Mod,0.539,0.4394890688259114,23718.0,33108.0,0.73,0.02,29789.73867313916,Coed,0.001,0.405,0.019,0.134,0.015
399,Grace Bible College,Grand Rapids,MI,207.0,Priv,Min,0.8,0.326,41820.71224165342,46243.2507936508,0.6,0.74,21527.0,Coed,0.0,0.039,0.015,0.024,0.005
400,Graceland University,Lamoni,IA,1180.0,Priv,Mod,0.594,0.377,43960.0,43960.0,0.81,1.0,33934.0,Coed,0.005,0.098,0.028999999999999998,0.10099999999999999,0.047
401,Grambling State University,Grambling,LA,4089.0,Pub,Non,0.68,0.4394890688259114,26461.0,35484.0,0.0,0.83,29789.73867313916,Coed,0.002,0.945,0.002,0.015,0.053
402,Grand Valley State University,Allendale,MI,21680.0,Pub,Mod,0.845,0.35700000000000004,23250.0,28686.0,0.69,0.27,28415.0,Coed,0.003,0.047,0.026000000000000002,0.055999999999999994,0.011000000000000001
403,Grand View University,Des Moines,IA,1788.0,Priv,Min,0.67,0.319,40388.0,40388.0,0.79,0.33,34436.0,Coed,0.004,0.07,0.03,0.047,0.027999999999999997
404,Greensboro College,Greensboro,NC,894.0,Priv,Min,0.546,0.32799999999999996,39940.0,39940.0,0.71,0.89,43509.0,Coed,0.002,0.321,0.01,0.025,0.0
405,Greenville College,Greenville,IL,964.0,Priv,Mod,0.695,0.359,41322.0,41322.0,0.73,0.22,32956.0,Coed,0.0,0.159,0.006,0.067,0.06
406,Grinnell College,Grinnell,IA,1712.0,Priv,Very,0.96,0.8370000000000001,70546.0,70546.0,1.0,0.25,18694.0,Coed,0.0,0.07200000000000001,0.09300000000000001,0.086,0.19
407,Grove City College,Grove City,PA,2338.0,Priv,Mod,0.87,0.768,30380.0,30380.0,0.52,0.16,41690.0,Coed,0.001,0.006999999999999999,0.02,0.015,0.009000000000000001
408,Guilford College,Greensboro,NC,1674.0,Priv,Mod,0.66,0.455,55070.0,55070.0,0.9,0.93,35392.0,Coed,0.005,0.257,0.032,0.086,0.01
409,Gustavus Adolphus College,St. Peter,MN,2201.0,Priv,Very,0.88,0.7909999999999999,59240.0,59240.0,0.96,0.51,34655.0,Coed,0.0,0.026000000000000002,0.053,0.053,0.046
410,Gwynedd-Mercy University,Gwynedd Valley,PA,2033.0,Priv,Mod,0.815,0.456,50766.0,50766.0,0.74,0.22,44763.0,Coed,0.005,0.217,0.062,0.052000000000000005,0.0
411,Hamilton College,Clinton,NY,1915.0,Priv,Very,0.94,0.8809999999999999,74190.0,74190.0,1.0,0.4180911233307144,20582.0,Coed,0.001,0.047,0.073,0.10300000000000001,0.066
412,Hamline University,St. Paul,MN,2106.0,Priv,Mod,0.74,0.547,54056.0,54056.0,0.83,0.22,33341.0,Coed,0.002,0.08900000000000001,0.076,0.096,0.009000000000000001
413,Hampden-Sydney College,Hampden-Sydney,VA,1072.0,Priv,Mod,0.8140000000000001,0.61,63602.0,63602.0,0.8,0.44,33777.0,Men,0.005,0.049,0.006999999999999999,0.038,0.004
414,Hampshire College,Amherst,MA,1268.0,Priv,Mod,0.765,0.47200000000000003,67514.0,67514.0,0.95,0.37,28150.0,Coed,0.001,0.076,0.024,0.126,0.049
415,Hampton University,Hampton,VA,3799.0,Priv,Mod,0.77,0.375,45590.0,45590.0,0.54,0.58,33095.0,Coed,0.004,0.9640000000000001,0.003,0.012,0.006999999999999999
416,Hanover College,Hanover,IN,1104.0,Priv,Mod,0.75,0.691,53750.0,53750.0,0.9,0.27,30665.0,Coed,0.003,0.061,0.01,0.033,0.027000000000000003
417,Hardin-Simmons University,Abilene,TX,1765.0,Priv,Mod,0.7677559478127401,0.359,43346.0,43346.0,0.8,0.99,36053.0,Coed,0.004,0.09300000000000001,0.019,0.195,0.031
418,Harding University,Searcy,AR,3974.0,Priv,Mod,0.85,0.45899999999999996,31706.0,31706.0,0.81,0.39,33954.0,Coed,0.003,0.047,0.009000000000000001,0.04,0.059000000000000004
419,Harris-Stowe State University,St. Louis,MO,1442.0,Pub,Non,0.5529999999999999,0.018000000000000002,15975.0,20607.0,0.0,0.4180911233307144,29789.73867313916,Coed,0.001,0.81,0.005,0.027000000000000003,0.015
420,Harrisburg University of Science and Technology,Harrisburg,PA,511.0,Priv,Min,0.54,0.4394890688259114,34100.0,34100.0,0.69,0.24,34547.0,Coed,0.006,0.381,0.036000000000000004,0.131,0.013999999999999999
421,Hartwick College,Oneonta,NY,1176.0,Priv,Mod,0.6920000000000001,0.539,61560.0,61560.0,0.82,0.25,27653.0,Coed,0.018000000000000002,0.10099999999999999,0.032,0.054000000000000006,0.025
422,Harvard College,Cambridge,MA,6788.0,Priv,Most,0.98,0.868,73800.0,73800.0,1.0,0.0,13372.0,Coed,0.003,0.09699999999999999,0.23600000000000002,0.126,0.129
423,Harvey Mudd College,Claremont,CA,844.0,Priv,Most,0.98,0.861,79789.0,79789.0,1.0,0.44,31594.0,Coed,0.005,0.042,0.19899999999999998,0.195,0.10099999999999999
424,Hastings College,Hastings,NE,1183.0,Priv,Mod,0.74,0.4394890688259114,44678.0,44678.0,0.81,0.38,27784.0,Coed,0.005,0.035,0.018000000000000002,0.057999999999999996,0.019
425,Haverford College,Haverford,PA,1310.0,Priv,Most,0.97,0.8809999999999999,76384.0,76384.0,1.0,0.12,11000.0,Coed,0.002,0.08,0.149,0.113,0.11
426,Hawaii Pacific University,Honolulu,HI,3560.0,Priv,Mod,0.65,0.22699999999999998,50624.0,50624.0,0.5,0.95,27481.0,Coed,0.006999999999999999,0.057999999999999996,0.187,0.16,0.1
427,Heidelberg University,Tiffin,OH,1059.0,Priv,Mod,0.67,0.392,44400.0,44400.0,0.82,0.1,35872.0,Coed,0.001,0.1,0.01,0.034,0.0
428,Henderson State University,Arkadelphia,AR,3066.0,Pub,Mod,0.6,0.18100000000000002,20931.0,22581.0,0.45,0.91,20638.0,Coed,0.004,0.23800000000000002,0.008,0.044000000000000004,0.013999999999999999
429,Hendrix College,Conway,AR,1238.0,Priv,Very,0.83,0.6729999999999999,62174.0,62174.0,0.7155396825396817,0.4180911233307144,27786.0,Coed,0.008,0.075,0.053,0.055999999999999994,0.017
430,High Point University,High Point,NC,4545.0,Priv,Mod,0.8140000000000001,0.5920000000000001,54720.0,54720.0,0.57,0.75,39597.0,Coed,0.004,0.051,0.018000000000000002,0.055,0.027000000000000003
431,Hilbert College,Hamburg,NY,746.0,Priv,Min,0.71,0.43700000000000006,31750.0,31750.0,0.76,0.14,19613.0,Coed,0.016,0.061,0.006,0.033,0.005
432,Hiram College,Hiram,OH,1244.0,Priv,Mod,0.76,0.515,51095.0,51095.0,0.73,0.08,37771.0,Coed,0.002,0.174,0.019,0.061,0.01
433,Hobart and William Smith Colleges,Geneva,NY,2237.0,Priv,Very,0.86,0.755,73710.0,73710.0,0.82,0.39,33205.0,Coed,0.005,0.064,0.037000000000000005,0.051,0.062
434,Hofstra University,Hempstead,NY,6701.0,Priv,Mod,0.82,0.515,66988.0,66988.0,0.72,0.39,29789.73867313916,Coed,0.004,0.095,0.124,0.132,0.059000000000000004
435,Hollins University,Roanoke,VA,676.0,Priv,Mod,0.7809999999999999,0.516,56940.0,56940.0,0.85,1.0,33408.0,Not Reported,0.006,0.109,0.026000000000000002,0.08,0.066
436,Holy Family University,Philadelphia,PA,2093.0,Priv,Min,0.784,0.445,47310.0,47310.0,0.81,0.96,36609.0,Coed,0.002,0.124,0.055999999999999994,0.040999999999999995,0.002
437,Holy Names University,Oakland,CA,591.0,Priv,Mod,0.82,0.4394890688259114,57663.0,57663.0,0.28,0.4,10500.0,Coed,0.002,0.191,0.109,0.44799999999999995,0.034
438,Hood College,Frederick,MD,1092.0,Priv,Mod,0.71,0.591,58450.0,58450.0,0.76,0.26,35237.0,Coed,0.002,0.18100000000000002,0.035,0.113,0.018000000000000002
439,Hope College,Holland,MI,3150.0,Priv,Mod,0.91,0.6729999999999999,48680.0,48680.0,0.8,0.87,35635.0,Coed,0.0,0.027999999999999997,0.022000000000000002,0.079,0.025
440,Hope International University,Fullerton,CA,726.0,Priv,Mod,0.725,0.369,49714.0,49714.0,0.26,0.55,33016.0,Coed,0.013000000000000001,0.076,0.045,0.294,0.016
441,Houghton College,Houghton,NY,1043.0,Priv,Mod,0.86,0.636,41776.0,41776.0,0.61,0.87,32861.0,Coed,0.001,0.037000000000000005,0.034,0.012,0.122
442,Houston Baptist University,Houston,TX,2316.0,Priv,Mod,0.7170000000000001,0.294,47967.0,47967.0,0.72,1.0,33667.0,Coed,0.003,0.191,0.09300000000000001,0.361,0.034
443,Howard Payne University,Brownwood,TX,990.0,Priv,Mod,0.48,0.4394890688259114,40372.0,40372.0,0.75,0.17,34875.0,Coed,0.01,0.051,0.017,0.12300000000000001,0.0
444,Howard University,Washington,DC,6883.0,Priv,Mod,0.894,0.39799999999999996,39697.0,39697.0,0.63,0.43,26181.0,Coed,0.008,0.953,0.016,0.005,0.052000000000000005
445,Humboldt State University,Arcata,CA,7195.0,Pub,Min,0.71,0.163,25702.0,37582.0,0.69,0.08,23368.0,Coed,0.012,0.038,0.031,0.35700000000000004,0.013000000000000001
446,Hunter College,New York,NY,17212.0,Pub,Mod,0.853,0.276,18831.0,30101.0,0.76,0.63,15096.0,Coed,0.002,0.12300000000000001,0.32299999999999995,0.237,0.054000000000000006
447,Huntingdon College,Montgomery,AL,1102.0,Priv,Mod,0.65,0.266,39235.0,39235.0,0.67,0.28,32201.0,Coed,0.005,0.20800000000000002,0.006999999999999999,0.057,0.001
448,Huntington University,Huntington,IN,996.0,Priv,Mod,0.7677559478127401,0.5479999999999999,34848.0,34848.0,0.71,0.27,32515.0,Coed,0.002,0.021,0.002,0.048,0.047
449,Husson University,Bangor,ME,2763.0,Priv,Mod,0.76,0.4394890688259114,31280.0,31280.0,0.65,0.92,33412.0,Coed,0.003,0.04,0.013999999999999999,0.019,0.034
450,Idaho State University,Pocatello,ID,10416.0,Pub,Min,0.64,0.201,21111.0,35887.0,0.46,0.52,29167.0,Coed,0.017,0.013000000000000001,0.018000000000000002,0.14,0.051
451,Illinois College,Jacksonville,IL,983.0,Priv,Mod,0.774,0.6509999999999999,43870.0,43870.0,0.89,0.31,32156.0,Coed,0.003,0.105,0.006999999999999999,0.079,0.057999999999999996
452,Illinois Institute of Technology,Chicago,IL,2991.0,Priv,Mod,0.92,0.379,65386.0,65386.0,0.86,0.39,32671.0,Coed,0.005,0.079,0.175,0.20600000000000002,0.259
453,Illinois State University,Normal,IL,18330.0,Pub,Min,0.8059999999999999,0.47,31124.0,42648.0,0.43,0.4,30240.0,Coed,0.002,0.086,0.022000000000000002,0.10400000000000001,0.005
454,Illinois Wesleyan University,Bloomington,IL,1649.0,Priv,Very,0.89,0.713,63298.0,63298.0,0.87,0.34,35077.0,Coed,0.0,0.057,0.063,0.08900000000000001,0.084
455,Immaculata University,Immaculata,PA,1504.0,Priv,Mod,0.75,0.621,45870.0,45870.0,0.6,0.96,48174.0,Coed,0.001,0.158,0.022000000000000002,0.071,0.016
456,Indiana Institute of Technology,Fort Wayne,IN,7170.0,Priv,Mod,0.6,0.162,36920.0,36920.0,0.69,0.76,41844.0,Coed,0.004,0.363,0.006999999999999999,0.047,0.045
457,Indiana State University,Terre Haute,IN,10951.0,Pub,Mod,0.62,0.257,23616.0,34540.0,0.82,0.63,26833.0,Coed,0.004,0.182,0.012,0.048,0.032
458,Indiana University - Purdue University Fort Wayne,Fort Wayne,IN,12674.0,Pub,Min,0.68,0.059000000000000004,41820.71224165342,46243.2507936508,0.6,0.5,26506.0,Coed,0.003,0.048,0.025,0.051,0.013999999999999999
459,Indiana University - Purdue University Indianapolis,Indianapolis,IN,21246.0,Pub,Mod,0.716,0.243,23305.0,44314.0,0.72,0.23,27155.0,Coed,0.001,0.096,0.052000000000000005,0.086,0.040999999999999995
460,Indiana University Bloomington,Bloomington,IN,33301.0,Pub,Mod,0.909,0.64,25657.0,51222.0,0.71,0.36,28352.0,Coed,0.001,0.05,0.064,0.071,0.095
461,Indiana University East,Richmond,IN,3379.0,Pub,Mod,0.653,0.255,41820.71224165342,46243.2507936508,0.71,0.21,22790.0,Coed,0.003,0.053,0.013999999999999999,0.042,0.022000000000000002
462,Indiana University Kokomo,Kokomo,IN,2912.0,Pub,Min,0.602,0.187,41820.71224165342,46243.2507936508,0.67,0.15,23454.0,Coed,0.004,0.043,0.011000000000000001,0.054000000000000006,0.01
463,Indiana University Northwest,Gary,IN,3534.0,Pub,Min,0.659,0.15,41820.71224165342,46243.2507936508,0.69,0.11,27466.0,Coed,0.002,0.156,0.032,0.23800000000000002,0.005
464,Indiana University South Bend,South Bend,IN,4707.0,Pub,Mod,0.633,0.113,18477.0,30928.0,0.65,0.15,25293.0,Coed,0.002,0.086,0.018000000000000002,0.12300000000000001,0.032
465,Indiana University Southeast,New Albany,IN,4659.0,Pub,Min,0.591,0.165,16816.0,29872.0,0.64,0.12,21910.0,Coed,0.001,0.066,0.016,0.046,0.006999999999999999
466,Indiana University of Pennsylvania,Indiana,PA,9215.0,Pub,Min,0.705,0.38799999999999996,29278.0,33598.0,0.55,0.56,39284.0,Coed,0.001,0.12300000000000001,0.012,0.047,0.038
467,Indiana Wesleyan University,Marion,IN,2799.0,Priv,Mod,0.8220000000000001,0.4394890688259114,37760.0,37760.0,0.92,0.96,30355.0,Coed,0.002,0.036000000000000004,0.016,0.039,0.01
468,Iona College,New Rochelle,NY,3287.0,Priv,Mod,0.75,0.598,59258.0,59258.0,0.15,1.0,32396.0,Coed,0.005,0.107,0.027000000000000003,0.23800000000000002,0.025
469,Iowa State University,Ames,IA,29621.0,Pub,Mod,0.88,0.465,21940.0,37128.0,0.82,0.63,28701.0,Coed,0.002,0.027999999999999997,0.037000000000000005,0.063,0.057999999999999996
470,Iowa Wesleyan College,Mount Pleasant,IA,473.0,Priv,Mod,0.58,0.275,45538.0,45538.0,0.75,1.0,33152.0,Coed,0.009000000000000001,0.064,0.013000000000000001,0.04,0.049
471,Ithaca College,Ithaca,NY,6101.0,Priv,Mod,0.85,0.721,64091.0,64091.0,0.92,0.49,39913.0,Coed,0.001,0.057999999999999996,0.04,0.09,0.019
472,Jackson State University,Jackson,MS,5331.0,Pub,Min,0.5329999999999999,0.4394890688259114,17498.0,28726.0,0.54,0.39,29864.0,Coed,0.003,0.935,0.002,0.009000000000000001,0.019
473,Jacksonville State University,Jacksonville,AL,7561.0,Pub,Mod,0.78,0.14400000000000002,21557.0,31277.0,0.0,0.62,29789.73867313916,Coed,0.006999999999999999,0.188,0.008,0.01,0.024
474,Jacksonville University,Jacksonville,FL,2920.0,Priv,Mod,0.77,0.40399999999999997,56700.0,56700.0,0.89,0.19,29789.73867313916,Coed,0.003,0.223,0.033,0.133,0.07200000000000001
475,James Madison University,Harrisonburg,VA,19975.0,Pub,Very,0.902,0.5770000000000001,27120.0,44334.0,0.34,0.05,29189.0,Coed,0.001,0.05,0.048,0.068,0.02
476,Jamestown College,Jamestown,ND,915.0,Priv,Min,0.72,0.406,34814.0,34814.0,0.68,0.38,28338.0,Coed,0.006,0.040999999999999995,0.021,0.078,0.098
477,John Brown University,Siloam Springs,AR,1972.0,Priv,Mod,0.82,0.589,40774.0,40774.0,0.8,1.0,27732.0,Coed,0.022000000000000002,0.021,0.023,0.061,0.049
478,John Carroll University,University Heights,OH,3026.0,Priv,Mod,0.84,0.7170000000000001,60217.0,60217.0,0.79,0.98,33508.0,Coed,0.001,0.05,0.024,0.036000000000000004,0.024
479,John Paul the Great Catholic University,Escondido,CA,286.0,Priv,Mod,0.8,0.59,40614.0,40614.0,0.45,0.15,29789.73867313916,Coed,0.0,0.022000000000000002,0.036000000000000004,0.267,0.027999999999999997
480,Johns Hopkins University,Baltimore,MD,5374.0,Priv,Most,0.9790000000000001,0.88,75198.0,75198.0,1.0,0.1,25697.0,Coed,0.001,0.079,0.3,0.162,0.096
481,Johnson C. Smith University,Charlotte,NC,1480.0,Priv,Mod,0.69,0.32299999999999995,32134.0,32134.0,0.55,0.05,29789.73867313916,Coed,0.004,0.856,0.004,0.031,0.012
482,Johnson University,Knoxville,TN,814.0,Priv,Mod,0.784,0.4394890688259114,27486.0,27486.0,0.63,0.21,24353.0,Coed,0.003,0.031,0.05417960426179609,0.026000000000000002,0.03
483,Johnson University Florida,Kissimmee,FL,201.0,Priv,Min,0.667,0.4394890688259114,30578.0,30578.0,0.65,0.19,28906.0,Coed,0.0,0.171,0.01,0.207,0.04
484,Judson University,Elgin,IL,1034.0,Priv,Mod,0.69,0.49,44480.0,44480.0,0.63,1.0,39724.0,Coed,0.0,0.124,0.025,0.217,0.045
485,Juilliard School,New York,NY,585.0,Priv,Most,0.7677559478127401,0.8240000000000001,66593.0,66593.0,0.8,0.21,24702.0,Coed,0.0,0.092,0.154,0.096,0.23399999999999999
486,Juniata College,Huntingdon,PA,1423.0,Priv,Mod,0.84,0.7390000000000001,62125.0,62125.0,0.87,0.34,31156.0,Coed,0.002,0.035,0.037000000000000005,0.057999999999999996,0.067
487,Kalamazoo College,Kalamazoo,MI,1467.0,Priv,Very,0.22,0.731,63176.0,63176.0,0.94,0.42,32226.0,Coed,0.001,0.081,0.075,0.151,0.059000000000000004
488,Kansas City Art Institute,Kansas City,MO,663.0,Priv,Mod,0.77,0.4394890688259114,54300.0,54300.0,0.69,0.19,37096.0,Coed,0.004,0.052000000000000005,0.027000000000000003,0.079,0.01
489,Kansas State University,Manhattan,KS,18488.0,Pub,Min,0.843,0.326,24953.0,40457.0,0.81,0.39,28318.0,Coed,0.005,0.035,0.016,0.07400000000000001,0.046
490,Kansas Wesleyan University,Salina,KS,668.0,Priv,Mod,0.58,0.302,43020.0,43020.0,0.62,0.93,34526.0,Coed,0.003,0.133,0.008,0.16699999999999998,0.017
491,Kean University,Union,NJ,11824.0,Pub,Mod,0.72,0.22699999999999998,30678.0,37854.0,0.8,0.28,33407.0,Coed,0.002,0.212,0.059000000000000004,0.308,0.025
